composer,filename,tempo,num_notes,num_chords,avg_pitch,pitch_range,avg_duration,avg_velocity,note_density,pitch_class_0,pitch_class_1,pitch_class_2,pitch_class_3,pitch_class_4,pitch_class_5,pitch_class_6,pitch_class_7,pitch_class_8,pitch_class_9,pitch_class_10,pitch_class_11,pitch_entropy,pitch_class_variance,range_normalized,notes_per_chord,chord_density,velocity_variation,tempo_note_ratio,chromatic_ratio,relative_path,total_duration,num_midi_tracks,num_note_tracks,num_unique_programs,drum_track_count,has_drums,pitch_std,pitch_median,velocity_std,velocity_range,duration_std,duration_median,onset_interval_mean,onset_interval_std,max_polyphony,avg_polyphony,gm_piano_track_count,gm_chromatic_percussion_track_count,gm_organ_track_count,gm_guitar_track_count,gm_bass_track_count,gm_strings_track_count,gm_ensemble_track_count,gm_brass_track_count,gm_reed_track_count,gm_pipe_track_count,gm_synth_lead_track_count,gm_synth_pad_track_count,gm_synth_effects_track_count,gm_ethnic_track_count,gm_percussive_track_count,gm_sound_effects_track_count
Beethoven,Beethoven_WoO80_var10_8bars_11_8.mid,202.34192037470672,257,108,56.505836575875485,61.0,0.0965629053177691,74.07782101167315,15.977205025255795,0.1750972762645914,0.0077821011673151,0.1439688715953307,0.0622568093385214,0.046692607003891,0.1011673151750972,0.0505836575875486,0.1478599221789883,0.0389105058365758,0.0933852140077821,0.0233463035019455,0.1089494163424124,2.280185343545257,0.0026229474413776,1.0795344802754194,2.3577981651376145,0.4186046511627907,0.3643017675606035,0.7842710092042896,0.182879194552712,new_midi_files\BigSynthPiano\midi\Beethoven_WoO80_var10_8bars_11_8.mid,16.085416666666667,1,1,1,0,0,14.3676356531348,55.0,11.074990857303854,67.0,0.0766849811515224,0.0812500000000007,0.0615885416666666,0.0344087685304126,7,1.5428053360963598,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beethoven,Beethoven_WoO80_var10_8bars_18_8.mid,195.79728059332515,257,116,56.463035019455255,61.0,0.1306055447470817,79.5136186770428,15.549253166950274,0.1712062256809338,0.0077821011673151,0.1478599221789883,0.0661478599221789,0.0428015564202334,0.1011673151750972,0.046692607003891,0.1556420233463035,0.0389105058365758,0.0894941634241245,0.0194552529182879,0.11284046692607,2.266640512940054,0.0027819203251458,1.0803528166459462,2.1965811965811968,0.4496124031007752,0.4040381982785371,0.7589041883462214,0.1789881478601011,new_midi_files\BigSynthPiano\midi\Beethoven_WoO80_var10_8bars_18_8.mid,16.528125,1,1,1,0,0,14.275485617706382,55.0,11.356994850811688,86.0,0.1215522867501331,0.0968749999999998,0.0624471028645833,0.0353356929353293,6,2.030818680279828,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beethoven,Beethoven_WoO80_var10_8bars_1_8.mid,212.43414120126445,259,110,56.97683397683398,61.0,0.0923664736164736,74.04633204633204,17.377690802348337,0.1737451737451737,0.0115830115830115,0.1428571428571428,0.0579150579150579,0.0463320463320463,0.1003861003861003,0.0579150579150579,0.1467181467181467,0.0463320463320463,0.0888030888030888,0.0193050193050193,0.1081081081081081,2.292415148505079,0.0024956354589559,1.070610538911152,2.333333333333333,0.4230769230769231,0.3469282450763475,0.8170543892356326,0.193050000000193,new_midi_files\BigSynthPiano\midi\Beethoven_WoO80_var10_8bars_1_8.mid,14.904166666666669,1,1,1,0,0,14.564178433787497,57.0,13.83597292487146,94.0,0.0974181630471955,0.0677083333333339,0.0573078165374677,0.0348935094814477,6,1.6051160190103435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beethoven,Beethoven_WoO80_var10_8bars_24_8.mid,183.0508474576272,255,118,56.3843137254902,61.0,0.0995424836601306,82.45490196078431,14.94140625,0.1725490196078431,0.0078431372549019,0.1450980392156863,0.0666666666666666,0.0431372549019607,0.1058823529411764,0.0431372549019607,0.1529411764705882,0.0431372549019607,0.0901960784313725,0.0196078431372549,0.1098039215686274,2.270198625136185,0.0027300397283096,1.081861157610614,2.142857142857143,0.4609375,0.4480006644890205,0.7150423728813561,0.1803919764707686,new_midi_files\BigSynthPiano\midi\Beethoven_WoO80_var10_8bars_24_8.mid,17.066666666666666,1,1,1,0,0,14.25239398602736,55.0,8.593027582267148,47.0,0.0901679701054547,0.0791666666666666,0.066572342519685,0.0376863011619234,6,1.487304687499999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beethoven,Beethoven_WoO80_var10_8bars_26_8.mid,187.01298701298708,255,123,56.36078431372549,61.0,0.1089338235294117,80.09803921568627,13.738144677030135,0.1764705882352941,0.0078431372549019,0.1450980392156863,0.0627450980392156,0.0470588235294117,0.1019607843137254,0.0470588235294117,0.1529411764705882,0.0392156862745098,0.0901960784313725,0.0196078431372549,0.1098039215686274,2.269225127163382,0.0027659233628091,1.0823128113004616,2.056451612903226,0.48046875,0.4260239704087753,0.7305194805194808,0.1764704117648823,new_midi_files\BigSynthPiano\midi\Beethoven_WoO80_var10_8bars_26_8.mid,18.56145833333333,1,1,1,0,0,14.259885850976898,55.0,10.755855499581328,51.0,0.1033969161119902,0.088541666666666,0.0718011811023622,0.0397704989969765,6,1.496548627869128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beethoven,Beethoven_WoO80_var10_8bars_7_8.mid,193.6134453781511,259,118,56.43243243243244,61.0,0.099300193050193,82.27799227799228,14.777130631166052,0.1776061776061776,0.0077220077220077,0.1467181467181467,0.0617760617760617,0.0501930501930501,0.1003861003861003,0.0463320463320463,0.1505791505791505,0.0386100386100386,0.0888030888030888,0.0231660231660231,0.1081081081081081,2.2748179103577195,0.0027192457211762,1.080938678163443,2.176470588235294,0.4538461538461538,0.4227765050771229,0.7446670976082735,0.1776060000001776,new_midi_files\BigSynthPiano\midi\Beethoven_WoO80_var10_8bars_7_8.mid,17.527083333333334,1,1,1,0,0,14.332721367740328,55.0,9.67263076574529,78.0,0.1024119235589773,0.078125,0.0665455426356589,0.0372912940238986,5,1.46737192440271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beethoven,Beethoven_WoO80_var12_8bars_11_9.mid,108.64995957962816,66,68,53.78787878787879,40.0,0.9208806818181816,53.56060606060606,3.378299120234604,0.1363636363636363,0.0303030303030303,0.1212121212121212,0.0303030303030303,0.106060606060606,0.0909090909090909,0.0757575757575757,0.2121212121212121,0.0,0.1363636363636363,0.0151515151515151,0.0454545454545454,2.1954135233936363,0.003577441077441,0.743661958005158,0.9565217391304348,1.0149253731343284,0.4884689995869098,1.6216411877556445,0.1515150000001515,new_midi_files\BigSynthPiano\midi\Beethoven_WoO80_var12_8bars_11_9.mid,19.53645833333333,1,1,1,0,0,11.04881064696922,56.0,13.4075157438121,66.0,0.6294042378283565,0.8312499999999989,0.2845032051282051,0.3438889340296668,6,3.111010397227405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beethoven,Beethoven_WoO80_var12_8bars_14_9.mid,79.61299239806495,66,76,53.92424242424242,42.0,1.2297190656565653,68.12121212121212,2.548775091516151,0.1363636363636363,0.0303030303030303,0.106060606060606,0.0303030303030303,0.106060606060606,0.0909090909090909,0.0757575757575757,0.2121212121212121,0.0,0.1363636363636363,0.0151515151515151,0.0606060606060606,2.2070017159921176,0.00342439546985,0.7788704547891403,0.8571428571428571,1.1343283582089552,0.8450401119565352,1.1882536178815664,0.1515150000001515,new_midi_files\BigSynthPiano\midi\Beethoven_WoO80_var12_8bars_14_9.mid,25.894791666666663,1,1,1,0,0,11.203774534504804,56.0,14.397511518477822,58.0,0.8676543369435863,1.0473958333333335,0.3907051282051282,0.4743377886381303,6,3.134277324107968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beethoven,Beethoven_WoO80_var12_8bars_18_9.mid,78.55973813420626,68,81,53.80882352941177,42.0,1.3549479166666665,51.13235294117647,2.4378220927627154,0.1470588235294117,0.0294117647058823,0.1029411764705882,0.0294117647058823,0.1176470588235294,0.088235294117647,0.0735294117647058,0.2058823529411764,0.0,0.1323529411764706,0.0147058823529411,0.0588235294117647,2.2030357824607427,0.0034361783929257,0.780541116950862,0.8292682926829268,1.173913043478261,0.6426913177482217,1.13854692948125,0.1470586764707353,new_midi_files\BigSynthPiano\midi\Beethoven_WoO80_var12_8bars_18_9.mid,27.89375,1,1,1,0,0,11.062997882370254,55.0,13.586221839622397,60.0,0.9139344582928778,1.257812500000001,0.4133084577114427,0.5351049295290857,6,3.3031219657928164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beethoven,Beethoven_WoO80_var12_8bars_19_9.mid,95.4274353876739,66,80,53.92424242424242,42.0,0.8807133838383838,48.21212121212121,2.8060230292294066,0.1363636363636363,0.0303030303030303,0.106060606060606,0.0303030303030303,0.106060606060606,0.0909090909090909,0.0757575757575757,0.2121212121212121,0.0,0.1363636363636363,0.0151515151515151,0.0606060606060606,2.2070017159921176,0.00342439546985,0.7788704547891403,0.8148148148148148,1.1940298507462686,0.4999834436982657,1.4242900804130432,0.1515150000001515,new_midi_files\BigSynthPiano\midi\Beethoven_WoO80_var12_8bars_19_9.mid,23.52083333333333,1,1,1,0,0,11.203774534504804,56.0,11.914487172823186,51.0,0.7515260989163571,0.5916666666666663,0.358701923076923,0.4550466888222064,6,2.471302037201062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beethoven,Beethoven_WoO80_var12_8bars_1_9.mid,95.8402662229618,67,85,54.014925373134325,42.0,1.1603389303482583,44.149253731343286,2.777681810329936,0.1492537313432835,0.0298507462686567,0.1044776119402985,0.0298507462686567,0.1044776119402985,0.0895522388059701,0.0746268656716417,0.208955223880597,0.0,0.1343283582089552,0.0149253731343283,0.0597014925373134,2.2031115827734515,0.0034699017351055,0.7775628482739125,0.7790697674418605,1.25,0.4558976906331041,1.4094156797494382,0.1492535820897015,new_midi_files\BigSynthPiano\midi\Beethoven_WoO80_var12_8bars_1_9.mid,24.120833333333334,1,1,1,0,0,11.144227522981712,57.0,12.189123768715012,67.0,0.8435856880699649,1.0385416666666671,0.3626578282828283,0.4560450021170867,6,3.223052340646053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beethoven,Beethoven_WoO80_var12_8bars_24_9.mid,103.04114490160998,66,88,53.81818181818182,42.0,1.0537563131313128,55.45454545454545,3.405536146197259,0.1363636363636363,0.0303030303030303,0.0909090909090909,0.0303030303030303,0.106060606060606,0.0909090909090909,0.0757575757575757,0.2272727272727272,0.0,0.1363636363636363,0.0151515151515151,0.0606060606060606,2.1948329860857485,0.0037304866850321,0.7804053909046296,0.7415730337078652,1.3134328358208955,0.5330059132566055,1.5379275358449251,0.1515150000001515,new_midi_files\BigSynthPiano\midi\Beethoven_WoO80_var12_8bars_24_9.mid,19.38020833333333,1,1,1,0,0,11.159870058585714,55.0,14.562490024116045,63.0,0.6807916582142197,0.8635416666666664,0.2942628205128205,0.3521880118189258,7,3.588605213652241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beethoven,Beethoven_WoO80_var12_8bars_26_9.mid,91.1032028469751,66,65,53.92424242424242,42.0,0.9937342171717172,55.22727272727273,2.744163887565507,0.1363636363636363,0.0303030303030303,0.106060606060606,0.0303030303030303,0.106060606060606,0.0909090909090909,0.0757575757575757,0.2121212121212121,0.0,0.1363636363636363,0.0151515151515151,0.0606060606060606,2.2070017159921176,0.00342439546985,0.7788704547891403,1.0,0.9701492537313432,0.599623802649188,1.359749296223509,0.1515150000001515,new_midi_files\BigSynthPiano\midi\Beethoven_WoO80_var12_8bars_26_9.mid,24.051041666666663,1,1,1,0,0,11.203774534504804,56.0,14.027889379403137,55.0,0.76391286031368,0.9406250000000008,0.3604807692307692,0.4368659506892596,6,2.7269695526008046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beethoven,Beethoven_WoO80_var12_8bars_2_9.mid,97.75137887144678,64,84,53.421875,40.0,1.2036295572916669,54.1875,3.0185712881988795,0.140625,0.03125,0.109375,0.03125,0.109375,0.09375,0.078125,0.21875,0.0,0.125,0.015625,0.046875,2.1984726103173933,0.0035942925347222,0.7487569324596538,0.7529411764705882,1.2923076923076924,0.5487265152068466,1.5038673672530274,0.1562498437501562,new_midi_files\BigSynthPiano\midi\Beethoven_WoO80_var12_8bars_2_9.mid,21.20208333333333,1,1,1,0,0,11.003983209927894,55.0,16.262375095600273,64.0,0.691457227801996,1.098437500000001,0.3291335978835978,0.4095190497169316,7,3.633241623268152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beethoven,Beethoven_WoO80_var12_8bars_4_9.mid,98.66392600205532,66,80,53.92424242424242,42.0,1.0148042929292926,51.15151515151515,2.8700851603551367,0.1363636363636363,0.0303030303030303,0.106060606060606,0.0303030303030303,0.106060606060606,0.0909090909090909,0.0757575757575757,0.2121212121212121,0.0,0.1363636363636363,0.0151515151515151,0.0606060606060606,2.2070017159921176,0.00342439546985,0.7788704547891403,0.8148148148148148,1.1940298507462686,0.5132400177618959,1.4725959104784376,0.1515150000001515,new_midi_files\BigSynthPiano\midi\Beethoven_WoO80_var12_8bars_4_9.mid,22.995833333333334,1,1,1,0,0,11.203774534504804,56.0,14.27568649757493,64.0,0.6580890666088873,0.9848958333333336,0.3391826923076923,0.4101922745090365,6,2.912574741801049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beethoven,Beethoven_WoO80_var12_8bars_Score2_9.mid,82.10525631579002,66,40,53.92424242424242,42.0,1.3851691130997472,66.51515151515152,2.9809777764266685,0.1363636363636363,0.0303030303030303,0.106060606060606,0.0303030303030303,0.106060606060606,0.0909090909090909,0.0757575757575757,0.2121212121212121,0.0,0.1363636363636363,0.0151515151515151,0.0606060606060606,2.2070017159921176,0.00342439546985,0.7788704547891403,1.6097560975609757,0.5970149253731343,0.8003723767170865,1.225451586802836,0.1515150000001515,new_midi_files\BigSynthPiano\midi\Beethoven_WoO80_var12_8bars_Score2_9.mid,22.140386460416668,2,2,1,0,0,11.203774534504804,56.0,26.48855809260912,63.0,0.8384331229151656,0.9211539229166664,0.3372781346153846,0.4247020906259017,6,4.129158342742985,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beethoven,Beethoven_WoO80_var15_8bars_11_10.mid,251.11716621253413,170,145,62.15882352941176,58.0,0.2131004901960783,63.77058823529412,8.783638320775026,0.1058823529411764,0.0235294117647058,0.1058823529411764,0.0294117647058823,0.1176470588235294,0.1117647058823529,0.0411764705882352,0.188235294117647,0.0,0.1529411764705882,0.0352941176470588,0.088235294117647,2.229260341006203,0.0030324875048058,0.9330935782506002,1.1643835616438356,0.847953216374269,0.2529402864283175,1.4685214398393809,0.129411635294247,new_midi_files\BigSynthPiano\midi\Beethoven_WoO80_var15_8bars_11_10.mid,19.354166666666668,1,1,1,0,0,15.254837567281804,63.5,14.154203894577517,67.0,0.1704960186430336,0.1463541666666663,0.1106817061143984,0.1153698146215197,5,1.8717976318622176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beethoven,Beethoven_WoO80_var15_8bars_18_10.mid,220.7954000958313,170,141,62.17058823529412,58.0,0.2418688725490197,59.59411764705882,7.60165820485351,0.1058823529411764,0.0235294117647058,0.1058823529411764,0.0294117647058823,0.1176470588235294,0.1117647058823529,0.0411764705882352,0.1823529411764705,0.0,0.1588235294117647,0.0352941176470588,0.088235294117647,2.2302771654590035,0.0030036524413687,0.9329170064721458,1.1971830985915493,0.8245614035087719,0.2686896014133293,1.2912011701510602,0.129411635294247,new_midi_files\BigSynthPiano\midi\Beethoven_WoO80_var15_8bars_18_10.mid,22.363541666666663,1,1,1,0,0,15.24082229933351,63.5,16.857010082672897,96.0,0.2029044584875782,0.1661458333333323,0.1255485700197238,0.1324946495359866,5,1.8386044995109243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beethoven,Beethoven_WoO80_var15_8bars_22_10.mid,239.8236590742101,168,154,61.88690476190476,58.0,0.2348400297619048,59.20238095238095,9.470902577955252,0.1071428571428571,0.0238095238095238,0.1071428571428571,0.0297619047619047,0.119047619047619,0.1130952380952381,0.0416666666666666,0.1785714285714285,0.0,0.1547619047619047,0.0357142857142857,0.0892857142857142,2.2356077360376387,0.0029053287981859,0.93719340603554,1.0838709677419356,0.9112426035502958,0.2458329101881874,1.4190749057645569,0.1309522500001309,new_midi_files\BigSynthPiano\midi\Beethoven_WoO80_var15_8bars_22_10.mid,17.738541666666666,1,1,1,0,0,15.125044508095904,62.5,15.68421997537103,72.0,0.1629035881778523,0.2109375000000004,0.1029129241516966,0.0993441134966873,6,2.224147043279115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beethoven,Beethoven_WoO80_var15_8bars_24_10.mid,246.1538461538458,169,155,61.976331360946745,58.0,0.2694711538461538,61.85207100591716,8.788732394366196,0.1065088757396449,0.0236686390532544,0.1065088757396449,0.029585798816568,0.1183431952662721,0.1183431952662721,0.0414201183431952,0.1775147928994082,0.0,0.1538461538461538,0.0355029585798816,0.0887573964497041,2.235140408689006,0.0029028998362179,0.9358411153182024,1.0833333333333333,0.9117647058823528,0.2502573679044271,1.4479638009049751,0.1301773846155148,new_midi_files\BigSynthPiano\midi\Beethoven_WoO80_var15_8bars_24_10.mid,19.229166666666668,1,1,1,0,0,15.124709459861684,63.0,16.431551006889144,88.0,0.2076581762078165,0.2635416666666665,0.1127418154761904,0.1237356992848371,5,2.368309859154928,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beethoven,Beethoven_WoO80_var15_8bars_26_10.mid,234.037613187834,168,140,61.88690476190476,58.0,0.2274305555555556,64.5,8.303130148270181,0.1071428571428571,0.0238095238095238,0.1071428571428571,0.0297619047619047,0.119047619047619,0.1130952380952381,0.0416666666666666,0.1785714285714285,0.0,0.1547619047619047,0.0357142857142857,0.0892857142857142,2.2356077360376387,0.0029053287981859,0.93719340603554,1.1914893617021276,0.8284023668639053,0.2744241618402319,1.384837947857006,0.1309522500001309,new_midi_files\BigSynthPiano\midi\Beethoven_WoO80_var15_8bars_26_10.mid,20.23333333333333,1,1,1,0,0,15.125044508095904,62.5,13.516744465749916,61.0,0.1716688603690997,0.1526041666666673,0.1177395209580838,0.1312118477893775,5,1.888385502471169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beethoven,Beethoven_WoO80_var15_8bars_3_10.mid,256.12306213195524,170,130,62.24705882352941,58.0,0.218688725490196,61.3,9.316131978536363,0.1058823529411764,0.0235294117647058,0.1117647058823529,0.0294117647058823,0.1176470588235294,0.1117647058823529,0.0411764705882352,0.188235294117647,0.0,0.1529411764705882,0.0352941176470588,0.0823529411764705,2.227826820064512,0.0030555555555555,0.9317709168020172,1.297709923664122,0.7602339181286549,0.2384072416209049,1.4977956849821945,0.129411635294247,new_midi_files\BigSynthPiano\midi\Beethoven_WoO80_var15_8bars_3_10.mid,18.247916666666665,1,1,1,0,0,15.279671910823945,64.0,16.31450094782156,79.0,0.1400433553007727,0.2223958333333326,0.1039694280078895,0.1092456306389855,5,2.0373330288845763,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
